joint,x,y,z,jointname,time
0,72.91205,447.29593,1982.4644,HEAD,134056
1,58.37403,237.64566,1924.1019,NECK,134056
2,-74.579414,239.71597,1971.6569,LEFT_SHOULDER,134056
3,191.32747,235.57535,1876.547,RIGHT_SHOULDER,134056
4,-199.52829,409.24042,1965.4845,LEFT_ELBOW,134056
5,240.82545,13.656174,1936.3339,RIGHT_ELBOW,134056
6,-213.41953,576.7404,1868.5491,LEFT_HAND,134056
7,232.41376,-205.53578,1851.7362,RIGHT_HAND,134056
8,47.641804,60.65595,1901.802,TORSO,134056
9,-48.631264,-115.001755,1910.0984,LEFT_HIP,134056
10,122.45042,-117.66579,1848.9058,RIGHT_HIP,134056
11,-61.47886,-364.45703,1932.4852,LEFT_KNEE,134056
12,84.66252,-310.75568,1801.405,RIGHT_KNEE,134056
13,54.33866,-655.22217,2001.7158,LEFT_FOOT,134056
14,149.64618,-618.38513,1926.5557,RIGHT_FOOT,134056
0,72.90336,447.33087,1982.869,HEAD,134056
1,58.819145,239.97699,1921.1837,NECK,134056
2,-74.35819,242.31906,1970.457,LEFT_SHOULDER,134056
3,191.99649,237.63492,1871.9104,RIGHT_SHOULDER,134056
4,-199.8405,410.98126,1965.4862,LEFT_ELBOW,134056
5,223.81358,2.3566284,1919.1592,RIGHT_ELBOW,134056
6,-213.4602,578.63525,1869.1042,LEFT_HAND,134056
7,227.49709,-252.67914,1882.9808,RIGHT_HAND,134056
8,47.82144,62.324814,1899.903,TORSO,134056
9,-48.21672,-113.831825,1910.0857,LEFT_HIP,134056
10,121.864204,-116.8229,1847.1587,RIGHT_HIP,134056
11,-35.60219,-461.5122,1959.8173,LEFT_KNEE,134056
12,91.875206,-347.761,1810.3976,RIGHT_KNEE,134056
13,49.904533,-661.58185,2029.8015,LEFT_FOOT,134056
14,148.35304,-620.313,1933.9594,RIGHT_FOOT,134056
0,72.779976,447.18408,1982.6732,HEAD,134056
1,59.078594,239.42117,1921.6549,NECK,134056
2,-73.31555,241.57777,1971.0756,LEFT_SHOULDER,134056
3,191.47275,237.26456,1872.2343,RIGHT_SHOULDER,134056
4,-199.36899,409.9304,1968.4701,LEFT_ELBOW,134056
5,232.66292,3.6774445,1927.6282,RIGHT_ELBOW,134056
6,-211.73225,575.5686,1873.6045,LEFT_HAND,134056
7,210.98862,-235.68121,1856.5842,RIGHT_HAND,134056
8,47.30824,63.593636,1897.7957,TORSO,134056
9,-47.31718,-110.88424,1904.8649,LEFT_HIP,134056
10,118.392944,-113.58354,1843.0079,RIGHT_HIP,134056
11,-37.00788,-461.20505,1946.3616,LEFT_KNEE,134056
12,88.9661,-339.9379,1810.4727,RIGHT_KNEE,134056
13,90.16405,-602.56146,2105.6982,LEFT_FOOT,134056
14,149.6724,-622.3401,1935.3208,RIGHT_FOOT,134056
0,72.5597,447.22266,1982.2671,HEAD,134056
