joint,x,y,z,jointname,time
0,69.51698,436.57166,1421.1498,HEAD,153432
1,-7.9515505,299.81104,1376.1223,NECK,153432
2,-106.885155,328.8002,1255.2294,LEFT_SHOULDER,153432
3,90.98205,270.8219,1497.0153,RIGHT_SHOULDER,153432
4,-205.49518,177.09421,1171.0886,LEFT_ELBOW,153432
5,129.61475,204.22272,1381.9329,RIGHT_ELBOW,153432
6,-145.1507,41.473434,1196.6338,LEFT_HAND,153432
7,102.28627,83.80549,1244.6805,RIGHT_HAND,153432
8,13.853631,158.46413,1324.384,TORSO,153432
9,-13.260733,31.451416,1212.868,LEFT_HIP,153432
10,84.578354,2.7829895,1332.4235,RIGHT_HIP,153432
11,-37.736168,-246.9331,1241.0436,LEFT_KNEE,153432
12,77.661095,-332.30942,1357.4647,RIGHT_KNEE,153432
13,-31.715294,-377.60965,1286.2479,LEFT_FOOT,153432
14,-7.361191,-457.99435,1497.2509,RIGHT_FOOT,153432
0,69.75041,435.60144,1422.3953,HEAD,153432
1,-10.194462,298.02997,1372.8384,NECK,153432
2,-109.86076,325.0686,1250.0785,LEFT_SHOULDER,153432
3,89.47183,270.99133,1495.5983,RIGHT_SHOULDER,153432
4,-206.02783,175.40587,1169.7749,LEFT_ELBOW,153432
5,138.88388,189.31226,1388.5942,RIGHT_ELBOW,153432
6,-132.75539,15.778946,1182.9348,LEFT_HAND,153432
7,119.46643,60.089996,1249.0101,RIGHT_HAND,153432
8,13.194345,157.15594,1322.821,TORSO,153432
9,-12.406931,29.57254,1212.4622,LEFT_HIP,153432
10,85.573235,2.991333,1333.1453,RIGHT_HIP,153432
11,-32.887146,-246.63565,1234.4044,LEFT_KNEE,153432
12,74.0043,-339.16818,1367.3844,RIGHT_KNEE,153432
13,-47.413055,-378.42795,1288.2325,LEFT_FOOT,153432
14,-7.701256,-465.86276,1502.353,RIGHT_FOOT,153432
0,70.29305,434.94388,1422.9506,HEAD,153432
1,-10.99722,298.0451,1371.6473,NECK,153432
2,-110.45533,324.0722,1248.797,LEFT_SHOULDER,153432
3,88.460884,272.018,1494.4977,RIGHT_SHOULDER,153432
4,-206.17584,173.23798,1168.7617,LEFT_ELBOW,153432
5,133.2215,201.61098,1370.5905,RIGHT_ELBOW,153432
6,-129.18839,10.970612,1179.8068,LEFT_HAND,153432
7,123.049255,50.555847,1251.4756,RIGHT_HAND,153432
8,12.757295,157.34084,1322.6063,TORSO,153432
9,-12.17378,29.377045,1213.429,LEFT_HIP,153432
10,85.197395,3.8960876,1333.7017,RIGHT_HIP,153432
11,-29.631481,-250.66998,1233.9487,LEFT_KNEE,153432
12,73.06991,-338.26785,1367.996,RIGHT_KNEE,153432
13,-63.847866,-414.71155,1294.0186,LEFT_FOOT,153432
14,-8.236343,-473.11224,1507.5756,RIGHT_FOOT,153432
0,70.570885,433.62152,1422.8751,HEAD,153432
1,-11.468638,297.01166,1369.2743,NECK,153432
2,-110.30471,322.8703,1245.6008,LEFT_SHOULDER,153432
3,87.36744,271.153,1492.9478,RIGHT_SHOULDER,153432
4,-206.28711,171.25055,1161.2338,LEFT_ELBOW,153432
5,143.94818,167.6946,1320.6672,RIGHT_ELBOW,153432
6,-126.7384,13.538544,1178.6874,LEFT_HAND,153432
7,156.66542,-7.897003,1208.4556,RIGHT_HAND,153432
8,12.459342,156.80865,1320.837,TORSO,153432
9,-11.775114,29.206451,1212.1342,LEFT_HIP,153432
10,84.54976,4.004822,1332.6654,RIGHT_HIP,153432
11,-26.013458,-246.2706,1230.6102,LEFT_KNEE,153432
12,71.96481,-338.89813,1368.4391,RIGHT_KNEE,153432
13,-64.640976,-417.92145,1295.7927,LEFT_FOOT,153432
14,-7.8811417,-483.14667,1506.0737,RIGHT_FOOT,153432
0,70.95907,433.46576,1423.5823,HEAD,153432
1,-12.552905,296.447,1368.486,NECK,153432
2,-110.981255,321.31467,1245.8308,LEFT_SHOULDER,153432
3,85.87545,271.5793,1491.1411,RIGHT_SHOULDER,153432
4,-204.65146,169.64398,1160.1295,LEFT_ELBOW,153432
5,142.74701,167.42671,1319.3755,RIGHT_ELBOW,153432
6,-134.95576,43.955498,1213.2692,LEFT_HAND,153432
7,161.0501,-12.110184,1214.4131,RIGHT_HAND,153432
8,11.885596,156.13116,1320.4263,TORSO,153432
9,-11.808699,27.975967,1212.3866,LEFT_HIP,153432
10,84.456894,3.6547089,1332.3466,RIGHT_HIP,153432
11,-21.30177,-245.06291,1231.8739,LEFT_KNEE,153432
12,70.74958,-345.63226,1373.0775,RIGHT_KNEE,153432
13,-66.101105,-421.5103,1298.0248,LEFT_FOOT,153432
14,-8.81633,-487.964,1509.5474,RIGHT_FOOT,153432
0,71.81978,433.9389,1424.9304,HEAD,153432
1,-12.965737,296.28186,1367.1711,NECK,153432
2,-110.78088,320.8196,1244.758,LEFT_SHOULDER,153432
3,84.84941,271.74408,1489.5842,RIGHT_SHOULDER,153432
4,-203.47292,169.03453,1158.0095,LEFT_ELBOW,153432
5,143.2232,159.99352,1320.9347,RIGHT_ELBOW,153432
6,-134.853,43.210243,1212.1267,LEFT_HAND,153432
7,225.40341,-18.93277,1246.3013,RIGHT_HAND,153432
8,11.937911,156.39073,1319.2305,TORSO,153432
9,-11.183994,28.547241,1211.1871,LEFT_HIP,153432
10,84.86711,4.451996,1331.3925,RIGHT_HIP,153432
11,-17.06645,-245.16617,1228.0864,LEFT_KNEE,153432
12,69.92045,-347.20496,1377.0208,RIGHT_KNEE,153432
13,-63.584755,-418.93256,1278.7905,LEFT_FOOT,153432
14,-5.9067383,-490.33292,1514.2202,RIGHT_FOOT,153432
0,72.4615,434.3246,1425.8381,HEAD,153432
1,-12.749378,295.31937,1365.4832,NECK,153432
2,-110.003654,319.69214,1242.4889,LEFT_SHOULDER,153432
3,84.50489,270.9466,1488.4774,RIGHT_SHOULDER,153432
4,-202.39534,168.55533,1151.9135,LEFT_ELBOW,153432
5,151.04039,146.2201,1332.4176,RIGHT_ELBOW,153432
6,-130.02147,41.206886,1212.4453,LEFT_HAND,153432
7,230.63562,-29.005585,1246.9839,RIGHT_HAND,153432
8,12.130678,155.51234,1318.1055,TORSO,153432
9,-10.961733,27.727646,1210.0586,LEFT_HIP,153432
10,84.9832,3.6829987,1331.397,RIGHT_HIP,153432
11,-15.797754,-245.68117,1228.3562,LEFT_KNEE,153432
12,84.2432,-319.32654,1383.7446,RIGHT_KNEE,153432
13,-72.3443,-424.77142,1292.0999,LEFT_FOOT,153432
14,-4.5943146,-493.77838,1512.1161,RIGHT_FOOT,153432
0,72.22598,434.16763,1426.3462,HEAD,153432
1,-12.91097,294.5916,1364.7686,NECK,153432
2,-110.49299,318.8919,1242.6978,LEFT_SHOULDER,153432
3,84.67106,270.29132,1486.8394,RIGHT_SHOULDER,153432
4,-198.54385,165.77893,1131.1667,LEFT_ELBOW,153432
5,156.08786,138.60815,1338.8612,RIGHT_ELBOW,153432
6,-137.77858,43.531364,1214.247,LEFT_HAND,153432
7,233.8536,-35.9993,1250.5262,RIGHT_HAND,153432
8,11.98277,154.63786,1317.0085,TORSO,153432
9,-12.030951,26.86325,1208.0674,LEFT_HIP,153432
10,85.783966,2.5049438,1330.4297,RIGHT_HIP,153432
11,-15.751535,-242.35431,1228.6207,LEFT_KNEE,153432
12,83.9446,-322.9489,1383.1115,RIGHT_KNEE,153432
13,-75.10907,-424.8908,1295.7153,LEFT_FOOT,153432
14,-0.100364685,-486.2318,1503.8436,RIGHT_FOOT,153432
0,71.85308,434.39908,1427.2909,HEAD,153432
1,-13.845302,293.41064,1361.4879,NECK,153432
2,-112.177055,317.11377,1236.9205,LEFT_SHOULDER,153432
3,84.48646,269.70752,1486.0553,RIGHT_SHOULDER,153432
4,-196.82974,163.65729,1129.1382,LEFT_ELBOW,153432
5,159.92065,133.14769,1344.537,RIGHT_ELBOW,153432
6,-133.7666,44.30191,1205.8839,LEFT_HAND,153432
7,235.82341,-40.119736,1251.8896,RIGHT_HAND,153432
8,11.234975,153.97234,1315.1571,TORSO,153432
9,-12.16761,26.220932,1207.4078,LEFT_HIP,153432
10,84.79811,2.8471222,1330.2448,RIGHT_HIP,153432
